Cycle start time,Cycle end time,Cycle timezone,Workout start time,Workout end time,Duration (min),Activity name,Activity Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),HR Zone 1 %,HR Zone 2 %,HR Zone 3 %,HR Zone 4 %,HR Zone 5 %,GPS enabled,Distance (meters),Altitude gain (meters),Altitude change (meters)
2023-08-25 00:02:37,2023-08-26 01:07:00,UTC-07:00,2023-08-25 07:15:10,2023-08-25 07:44:09,28,HIIT,10.9,365.0,183,152,0,6,41,49,0,false,,,
2023-08-16 21:52:53,2023-08-17 21:41:00,UTC-07:00,2023-08-17 07:07:30,2023-08-17 07:39:28,31,Running,9.4,350.0,167,144,2,18,76,4,0,false,,,
2023-07-23 23:55:04,2023-07-25 00:43:41,UTC+10:00,2023-07-24 06:59:19,2023-07-24 07:24:25,25,Activity,6.6,170.0,166,124,29,19,34,4,0,false,,,
2023-07-15 00:00:02,2023-07-16 03:01:17,UTC+10:00,2023-07-15 20:15:00,2023-07-15 23:52:29,217,Activity,16.7,1887.0,177,133,12,53,31,4,0,false,,,
2023-07-12 21:19:03,2023-07-13 21:34:04,UTC+10:00,2023-07-13 07:04:03,2023-07-13 08:03:24,59,Activity,10.7,483.0,167,130,19,47,23,9,0,false,,,
2023-07-10 18:41:39,2023-07-11 20:31:20,UTC+10:00,2023-07-11 17:38:48,2023-07-11 18:14:11,35,Weightlifting,5.6,148.0,148,109,53,24,4,0,0,false,,,
2023-07-05 21:14:57,2023-07-06 21:50:33,UTC-07:00,2023-07-06 07:13:30,2023-07-06 07:56:59,43,Activity,10.2,403.0,173,135,17,26,43,13,0,false,,,
2023-07-03 23:20:41,2023-07-04 23:07:17,UTC-07:00,2023-07-04 13:47:29,2023-07-04 14:11:03,23,Cycling,6.9,204.0,154,134,15,29,56,0,0,false,,,
2023-07-03 23:20:41,2023-07-04 23:07:17,UTC-07:00,2023-07-04 12:49:00,2023-07-04 13:41:35,52,Weightlifting,4.7,109.0,144,96,31,8,0,0,0,false,,,
2023-07-03 23:20:41,2023-07-04 23:07:17,UTC-07:00,2023-07-04 12:18:36,2023-07-04 12:38:09,19,Cycling,6.2,158.0,157,131,23,28,49,0,0,false,,,
2023-07-01 21:33:33,2023-07-02 22:38:49,UTC-07:00,2023-07-02 06:53:01,2023-07-02 11:48:02,295,Hiking,10.9,875.0,153,113,44,38,3,0,0,false,,,
2023-06-21 21:28:12,2023-06-22 21:37:56,UTC-07:00,2023-06-22 07:20:31,2023-06-22 07:30:41,10,HIIT,5.5,95.0,160,136,12,17,69,0,0,false,,,
2023-06-18 23:02:55,2023-06-19 22:39:24,UTC-07:00,2023-06-19 15:37:18,2023-06-19 16:36:43,59,Cycling,7.1,297.0,141,116,51,43,0,0,0,false,,,
2023-06-18 23:02:55,2023-06-19 22:39:24,UTC-07:00,2023-06-19 09:30:00,2023-06-19 11:30:00,120,Rock Climbing,5.0,195.0,133,89,27,2,0,0,0,false,,,
2023-06-17 00:07:49,2023-06-17 23:55:45,UTC-07:00,2023-06-17 13:29:18,2023-06-17 15:23:39,114,Cycling,13.2,910.0,165,127,7,33,44,0,0,false,,,
2023-06-17 00:07:49,2023-06-17 23:55:45,UTC-07:00,2023-06-17 12:22:05,2023-06-17 12:40:40,18,Cycling,7.0,181.0,169,138,17,7,65,9,0,false,,,
2023-06-14 21:52:04,2023-06-15 23:38:46,UTC-07:00,2023-06-15 07:35:52,2023-06-15 07:45:21,9,HIIT,4.8,71.0,153,127,13,60,27,0,0,false,,,
2023-06-14 21:52:04,2023-06-15 23:38:46,UTC-07:00,2023-06-15 07:25:35,2023-06-15 07:30:29,4,HIIT,4.2,23.0,139,113,53,44,0,0,0,false,,,
2023-06-11 22:08:01,2023-06-12 22:17:39,UTC-07:00,2023-06-12 07:09:22,2023-06-12 07:19:33,10,HIIT,4.4,46.0,143,113,49,44,2,0,0,false,,,
2023-06-11 00:15:43,2023-06-11 22:08:01,UTC-07:00,2023-06-11 14:57:51,2023-06-11 16:19:05,81,Rock Climbing,9.0,491.0,141,120,30,68,0,0,0,false,,,
2023-06-08 21:19:07,2023-06-09 21:25:56,UTC-07:00,2023-06-09 06:31:00,2023-06-09 07:35:43,64,Running,13.3,743.0,175,148,0,12,73,15,0,false,,,
2023-06-07 21:31:02,2023-06-08 21:19:07,UTC-07:00,2023-06-08 07:29:25,2023-06-08 07:39:21,9,Rowing,4.9,74.0,158,129,17,36,45,0,0,false,,,
2023-06-03 22:50:05,2023-06-04 22:53:31,UTC-07:00,2023-06-04 18:10:14,2023-06-04 18:44:34,34,Running,9.2,354.0,163,142,2,16,81,0,0,false,,,
2023-06-03 22:50:05,2023-06-04 22:53:31,UTC-07:00,2023-06-04 10:20:00,2023-06-04 12:00:00,100,Rock Climbing,5.0,176.0,133,91,31,4,0,0,0,false,,,
2023-06-01 22:19:56,2023-06-02 22:27:41,UTC-07:00,2023-06-02 07:08:00,2023-06-02 07:20:00,12,Rowing,5.3,93.0,161,127,3,34,48,1,0,false,,,
2023-05-24 22:54:20,2023-05-25 22:13:19,UTC-07:00,2023-05-25 17:49:55,2023-05-25 18:25:52,35,Running,10.9,420.0,169,148,4,12,76,8,0,false,,,
2023-05-24 22:54:20,2023-05-25 22:13:19,UTC-07:00,2023-05-25 07:21:33,2023-05-25 08:05:00,43,Weightlifting,5.7,155.0,149,106,56,20,3,0,0,false,,,
2023-05-23 22:07:45,2023-05-24 22:54:20,UTC-07:00,2023-05-24 08:08:09,2023-05-24 08:19:11,11,Other,4.2,26.0,123,100,62,4,0,0,0,false,,,
2023-05-23 22:07:45,2023-05-24 22:54:20,UTC-07:00,2023-05-24 07:19:36,2023-05-24 08:06:45,47,Weightlifting,4.9,112.0,139,95,38,10,0,0,0,false,,,
2023-05-22 22:06:46,2023-05-23 22:07:45,UTC-07:00,2023-05-23 07:15:51,2023-05-23 08:00:59,45,Weightlifting,4.4,82.0,156,86,21,6,1,0,0,false,,,
2023-05-21 20:26:15,2023-05-22 22:06:46,UTC-07:00,2023-05-22 07:16:15,2023-05-22 08:24:43,68,Weightlifting,5.0,134.0,134,95,41,6,0,0,0,false,,,
2023-05-18 21:59:45,2023-05-19 23:24:50,UTC-07:00,2023-05-19 07:21:58,2023-05-19 08:05:06,43,Weightlifting,4.9,101.0,138,95,48,9,0,0,0,false,,,
2023-05-17 22:15:13,2023-05-18 21:59:45,UTC-07:00,2023-05-18 07:32:37,2023-05-18 08:20:25,47,Weightlifting,4.4,76.0,134,87,32,1,0,0,0,false,,,
2023-05-15 21:00:05,2023-05-16 22:56:13,UTC-07:00,2023-05-16 07:45:20,2023-05-16 08:35:11,49,Weightlifting,5.0,117.0,134,95,37,7,0,0,0,false,,,
2023-05-14 22:15:51,2023-05-15 21:00:05,UTC-07:00,2023-05-15 10:33:45,2023-05-15 11:03:33,29,Running,7.2,247.0,165,132,5,70,25,0,0,false,,,
2023-05-14 22:15:51,2023-05-15 21:00:05,UTC-07:00,2023-05-15 07:28:13,2023-05-15 08:13:18,45,Weightlifting,4.7,94.0,143,94,41,6,0,0,0,false,,,
2023-04-19 21:37:05,2023-04-20 23:47:50,UTC+08:00,2023-04-20 19:05:47,2023-04-20 20:03:15,57,Weightlifting,10.7,532.0,165,141,1,30,68,1,0,false,,,
2023-04-16 22:37:46,2023-04-17 23:01:11,UTC+08:00,2023-04-17 20:26:51,2023-04-17 20:38:37,11,Running,6.9,148.0,173,154,0,7,54,39,0,false,,,
2023-04-16 22:37:46,2023-04-17 23:01:11,UTC+08:00,2023-04-17 20:14:24,2023-04-17 20:23:34,9,Weightlifting,4.4,46.0,145,116,37,48,6,0,0,false,,,
2023-04-15 22:51:55,2023-04-16 22:37:46,UTC+08:00,2023-04-16 14:34:49,2023-04-16 15:30:26,55,Weightlifting,8.5,390.0,156,127,18,57,24,0,0,false,,,
2023-04-13 01:01:32,2023-04-14 01:08:10,UTC+08:00,2023-04-13 09:38:57,2023-04-13 10:41:05,62,Weightlifting,10.7,549.0,163,134,9,43,48,0,0,false,,,
2023-04-09 22:07:36,2023-04-10 23:06:15,UTC+08:00,2023-04-10 14:19:48,2023-04-10 15:10:02,50,Weightlifting,8.5,381.0,155,130,17,53,30,0,0,false,,,
2023-04-08 22:19:54,2023-04-09 22:07:36,UTC+08:00,2023-04-09 14:35:52,2023-04-09 14:49:49,13,Running,7.4,169.0,170,150,0,24,29,47,0,false,,,
2023-04-08 22:19:54,2023-04-09 22:07:36,UTC+08:00,2023-04-09 14:24:10,2023-04-09 14:34:12,10,Weightlifting,4.5,48.0,142,114,44,46,0,0,0,false,,,
2023-04-02 23:04:25,2023-04-03 22:08:58,UTC-07:00,2023-04-03 07:30:24,2023-04-03 08:33:36,63,Weightlifting,5.4,153.0,136,99,49,8,0,0,0,false,,,
2023-04-02 00:51:32,2023-04-02 23:04:25,UTC-07:00,2023-04-02 16:30:24,2023-04-02 17:33:36,63,Weightlifting,0.0,78.0,101,76,0,0,0,0,0,false,,,
2023-03-30 22:17:22,2023-04-01 00:02:57,UTC-07:00,2023-03-31 08:15:01,2023-03-31 08:24:45,9,Other,5.3,84.0,164,132,20,33,46,1,0,false,,,
2023-03-30 22:17:22,2023-04-01 00:02:57,UTC-07:00,2023-03-31 07:30:42,2023-03-31 08:12:10,41,Weightlifting,4.5,77.0,121,92,37,0,0,0,0,false,,,
2023-03-29 23:15:08,2023-03-30 22:17:22,UTC-07:00,2023-03-30 08:09:14,2023-03-30 08:15:24,6,Other,4.8,56.0,167,134,8,39,46,7,0,false,,,
2023-03-29 23:15:08,2023-03-30 22:17:22,UTC-07:00,2023-03-30 07:19:44,2023-03-30 08:04:31,44,Weightlifting,5.3,129.0,149,100,54,9,1,0,0,false,,,
2023-03-28 00:14:35,2023-03-28 23:14:21,UTC-07:00,2023-03-28 17:43:50,2023-03-28 18:58:22,74,Weightlifting,6.0,211.0,143,100,46,11,0,0,0,false,,,
2023-03-26 23:12:33,2023-03-28 00:14:35,UTC-07:00,2023-03-27 17:29:49,2023-03-27 18:20:10,50,Weightlifting,6.0,192.0,142,108,61,26,0,0,0,false,,,
2023-03-24 22:57:13,2023-03-26 00:20:44,UTC-07:00,2023-03-25 11:32:23,2023-03-25 13:45:55,133,Rock Climbing,10.0,611.0,147,113,75,21,1,0,0,false,,,
2023-03-23 23:00:48,2023-03-24 22:57:13,UTC-07:00,2023-03-24 08:14:58,2023-03-24 08:24:58,10,Other,4.9,76.0,151,127,10,80,10,0,0,false,,,
2023-03-23 23:00:48,2023-03-24 22:57:13,UTC-07:00,2023-03-24 07:23:03,2023-03-24 08:12:35,49,Weightlifting,5.2,129.0,135,98,50,7,0,0,0,false,,,
2023-03-22 22:20:35,2023-03-23 23:00:48,UTC-07:00,2023-03-23 06:23:23,2023-03-23 07:04:24,41,Weightlifting,4.9,101.0,129,95,48,7,0,0,0,false,,,
2023-03-21 00:16:28,2023-03-21 23:27:04,UTC-07:00,2023-03-21 07:21:05,2023-03-21 08:23:18,62,Weightlifting,7.1,295.0,145,111,59,31,1,0,0,false,,,
2023-03-15 22:51:39,2023-03-16 23:24:41,UTC-07:00,2023-03-16 06:57:27,2023-03-16 08:08:24,70,Activity,13.9,753.0,176,143,14,16,32,36,0,false,,,
2023-03-14 22:29:05,2023-03-15 22:51:39,UTC-07:00,2023-03-15 07:29:33,2023-03-15 08:08:45,39,Weightlifting,4.7,91.0,156,93,31,8,2,0,0,false,,,
2023-03-13 23:43:13,2023-03-14 22:29:05,UTC-07:00,2023-03-14 07:27:59,2023-03-14 08:10:27,42,Weightlifting,4.9,105.0,130,97,40,9,0,0,0,false,,,
2023-03-12 23:17:20,2023-03-13 23:43:13,UTC-07:00,2023-03-13 07:39:02,2023-03-13 07:50:28,11,Other,4.8,77.0,147,124,20,70,10,0,0,false,,,
2023-03-12 23:17:20,2023-03-13 23:43:13,UTC-07:00,2023-03-13 06:56:41,2023-03-13 07:36:55,40,Weightlifting,5.5,149.0,151,108,55,25,1,0,0,false,,,
2023-03-10 23:47:53,2023-03-11 22:08:37,UTC-08:00,2023-03-11 11:40:01,2023-03-11 11:59:15,19,Other,5.7,137.0,154,126,16,50,31,0,0,false,,,
2023-03-10 23:47:53,2023-03-11 22:08:37,UTC-08:00,2023-03-11 10:55:01,2023-03-11 11:39:19,44,Weightlifting,4.2,70.0,125,84,20,0,0,0,0,false,,,
2023-03-09 23:02:40,2023-03-10 23:47:53,UTC-08:00,2023-03-10 07:42:18,2023-03-10 08:13:15,30,Weightlifting,5.0,99.0,151,107,54,23,3,0,0,false,,,
2023-03-08 22:42:25,2023-03-09 23:02:40,UTC-08:00,2023-03-09 07:43:57,2023-03-09 07:46:48,2,Other,4.1,13.0,133,114,53,47,0,0,0,false,,,
2023-03-08 22:42:25,2023-03-09 23:02:40,UTC-08:00,2023-03-09 06:58:03,2023-03-09 07:38:25,40,Weightlifting,5.9,173.0,154,113,51,33,6,0,0,false,,,
2023-03-06 22:08:37,2023-03-07 22:28:25,UTC-08:00,2023-03-07 07:16:39,2023-03-07 08:02:54,46,Weightlifting,5.1,126.0,147,100,46,15,1,0,0,false,,,
2023-03-05 23:14:40,2023-03-06 22:08:37,UTC-08:00,2023-03-06 17:44:31,2023-03-06 18:32:24,47,Weightlifting,4.2,69.0,127,99,52,4,0,0,0,false,,,
2023-03-03 00:29:47,2023-03-03 21:39:37,UTC-08:00,2023-03-03 11:07:35,2023-03-03 12:03:58,56,Weightlifting,4.1,80.0,126,86,11,1,0,0,0,false,,,
2023-02-28 22:17:59,2023-03-01 22:33:14,UTC-08:00,2023-03-01 18:00:00,2023-03-01 19:30:00,90,Rock Climbing,5.7,210.0,148,98,36,8,1,0,0,false,,,
2023-02-28 22:17:59,2023-03-01 22:33:14,UTC-08:00,2023-03-01 07:39:17,2023-03-01 08:10:36,31,Weightlifting,5.3,123.0,150,107,48,27,2,0,0,false,,,
2023-02-27 21:31:30,2023-02-28 22:17:59,UTC-08:00,2023-02-28 11:01:21,2023-02-28 11:51:14,49,Weightlifting,5.5,154.0,140,101,47,16,0,0,0,false,,,
2023-02-26 01:29:17,2023-02-26 21:44:24,UTC-08:00,2023-02-26 12:30:00,2023-02-26 14:45:00,135,Rock Climbing,7.7,379.0,153,103,50,11,3,0,0,false,,,
2023-02-23 21:39:13,2023-02-24 23:04:13,UTC-08:00,2023-02-24 12:28:21,2023-02-24 12:38:29,10,Other,4.6,55.0,151,119,26,57,12,0,0,false,,,
2023-02-23 21:39:13,2023-02-24 23:04:13,UTC-08:00,2023-02-24 11:45:02,2023-02-24 12:25:36,40,Weightlifting,4.7,94.0,137,99,43,11,0,0,0,false,,,
2023-02-22 22:07:17,2023-02-23 21:39:13,UTC-08:00,2023-02-23 18:08:00,2023-02-23 19:08:00,60,Weightlifting,4.9,122.0,152,95,36,6,2,0,0,false,,,
2023-02-21 21:42:53,2023-02-22 22:07:17,UTC-08:00,2023-02-22 12:10:00,2023-02-22 12:25:00,15,HIIT,5.0,92.0,145,122,22,75,3,0,0,false,,,
2023-02-21 21:42:53,2023-02-22 22:07:17,UTC-08:00,2023-02-22 11:30:00,2023-02-22 12:05:00,35,Weightlifting,6.3,194.0,158,118,32,41,17,0,0,false,,,
2023-02-20 23:55:24,2023-02-21 21:42:53,UTC-08:00,2023-02-21 15:56:45,2023-02-21 16:15:45,19,Weightlifting,4.0,28.0,126,87,18,1,0,0,0,false,,,
2023-02-19 21:33:37,2023-02-21 02:55:24,UTC-05:00,2023-02-20 11:30:00,2023-02-20 13:20:00,110,Rock Climbing,7.1,327.0,149,101,38,17,2,0,0,false,,,
2023-02-18 01:19:30,2023-02-18 21:42:51,UTC-05:00,2023-02-18 14:30:00,2023-02-18 16:10:00,100,Rock Climbing,5.5,213.0,143,94,31,10,0,0,0,false,,,
2023-02-16 23:19:51,2023-02-18 01:19:30,UTC-05:00,2023-02-17 15:34:57,2023-02-17 15:45:52,10,Other,0.0,14.0,71,61,0,0,0,0,0,false,,,
2023-02-16 23:19:51,2023-02-18 01:19:30,UTC-05:00,2023-02-17 14:54:53,2023-02-17 15:32:05,37,Weightlifting,3.8,47.0,110,81,10,0,0,0,0,false,,,
2023-02-16 23:19:51,2023-02-18 01:19:30,UTC-05:00,2023-02-17 12:34:57,2023-02-17 12:45:52,10,Other,4.8,66.0,161,122,25,52,19,0,0,false,,,
2023-02-16 23:19:51,2023-02-18 01:19:30,UTC-05:00,2023-02-17 11:54:53,2023-02-17 12:32:05,37,Weightlifting,4.8,96.0,143,102,48,18,0,0,0,false,,,
2023-02-14 00:00:00,2023-02-15 00:00:00,UTC-05:00,2023-02-14 16:21:33,2023-02-14 17:05:08,43,Weightlifting,,,,,,,,,,false,,,
2023-02-13 00:00:00,2023-02-14 00:00:00,UTC-05:00,2023-02-13 11:22:07,2023-02-13 12:02:00,39,Weightlifting,,,,,,,,,,false,,,
2023-02-12 00:00:00,2023-02-13 00:00:00,UTC-05:00,2023-02-12 15:17:59,2023-02-12 15:24:26,6,Other,,,,,,,,,,false,,,
2023-02-12 00:00:00,2023-02-13 00:00:00,UTC-05:00,2023-02-12 14:35:10,2023-02-12 15:16:13,41,Weightlifting,,,,,,,,,,false,,,
2023-02-11 00:00:00,2023-02-12 00:00:00,UTC-05:00,2023-02-11 13:22:44,2023-02-11 14:17:11,54,Weightlifting,,,,,,,,,,false,,,
2023-02-10 00:00:00,2023-02-11 00:00:00,UTC-05:00,2023-02-10 15:36:50,2023-02-10 16:09:58,33,Weightlifting,,,,,,,,,,false,,,
2023-02-01 00:00:00,2023-02-02 00:00:00,UTC+09:00,2023-02-01 16:16:11,2023-02-01 17:14:43,58,Weightlifting,,,,,,,,,,false,,,
2023-01-26 23:46:14,2023-01-28 00:01:38,UTC+09:00,2023-01-27 17:45:11,2023-01-27 18:22:16,37,Weightlifting,4.9,102.0,148,102,43,16,2,0,0,false,,,
2023-01-24 22:29:17,2023-01-25 22:30:58,UTC+09:00,2023-01-25 17:41:41,2023-01-25 17:51:38,9,Other,4.3,33.0,135,109,66,28,0,0,0,false,,,
2023-01-24 22:29:17,2023-01-25 22:30:58,UTC+09:00,2023-01-25 17:22:06,2023-01-25 17:41:18,19,Weightlifting,4.3,47.0,126,97,54,7,0,0,0,false,,,
2023-01-23 22:29:59,2023-01-24 22:29:17,UTC+09:00,2023-01-24 17:20:00,2023-01-24 18:00:00,40,Weightlifting,5.8,169.0,147,110,41,35,2,0,0,false,,,
2023-01-23 01:31:28,2023-01-23 22:29:59,UTC+09:00,2023-01-23 16:35:00,2023-01-23 17:35:00,60,Weightlifting,7.2,289.0,151,113,47,37,5,0,0,false,,,
2023-01-21 23:22:35,2023-01-23 01:31:28,UTC+09:00,2023-01-22 12:34:51,2023-01-22 12:40:44,5,Other,4.3,33.0,136,119,31,69,0,0,0,false,,,
2023-01-21 23:22:35,2023-01-23 01:31:28,UTC+09:00,2023-01-22 11:53:26,2023-01-22 12:32:11,38,Weightlifting,5.7,163.0,150,112,46,38,2,0,0,false,,,
2023-01-19 00:23:41,2023-01-19 22:16:02,UTC+09:00,2023-01-19 15:20:38,2023-01-19 16:06:13,45,Weightlifting,4.7,107.0,152,101,31,20,1,0,0,false,,,
2023-01-18 00:16:08,2023-01-19 00:23:41,UTC+09:00,2023-01-18 19:10:00,2023-01-18 19:25:00,15,HIIT,5.3,109.0,158,128,13,60,27,0,0,false,,,
2023-01-18 00:16:08,2023-01-19 00:23:41,UTC+09:00,2023-01-18 18:43:00,2023-01-18 19:10:00,27,Weightlifting,4.4,59.0,133,98,40,10,0,0,0,false,,,
2023-01-16 22:56:19,2023-01-18 00:16:08,UTC+09:00,2023-01-17 18:39:42,2023-01-17 19:26:10,46,Weightlifting,8.7,373.0,160,129,11,50,36,0,0,false,,,
2023-01-16 00:25:09,2023-01-16 22:56:19,UTC+09:00,2023-01-16 13:04:50,2023-01-16 13:57:39,52,Weightlifting,5.8,177.0,153,105,39,22,5,0,0,false,,,
2023-01-14 23:35:52,2023-01-16 00:25:09,UTC+09:00,2023-01-15 16:58:00,2023-01-15 17:06:00,8,HIIT,4.6,57.0,148,128,12,72,16,0,0,false,,,
2023-01-14 23:35:52,2023-01-16 00:25:09,UTC+09:00,2023-01-15 16:12:00,2023-01-15 16:52:00,40,Weightlifting,5.9,181.0,151,115,38,48,6,0,0,false,,,
2023-01-05 22:50:16,2023-01-06 21:46:28,UTC-08:00,2023-01-06 07:54:29,2023-01-06 08:19:49,25,Cycling,10.2,321.0,186,156,0,11,31,56,2,false,,,
2023-01-02 22:28:38,2023-01-03 21:34:53,UTC-08:00,2023-01-03 07:55:58,2023-01-03 08:07:03,11,Other,5.1,82.0,158,130,21,24,50,0,0,false,,,
2023-01-02 22:28:38,2023-01-03 21:34:53,UTC-08:00,2023-01-03 07:08:24,2023-01-03 07:51:09,42,Weightlifting,5.1,117.0,143,106,64,17,0,0,0,false,,,
2023-01-02 00:09:17,2023-01-02 22:28:38,UTC-08:00,2023-01-02 08:41:18,2023-01-02 09:27:02,45,Weightlifting,4.1,62.0,116,89,25,0,0,0,0,false,,,
2022-12-27 23:48:32,2022-12-29 00:13:20,UTC-05:00,2022-12-28 13:38:48,2022-12-28 13:46:06,7,Other,0.0,9.0,96,87,0,0,0,0,0,false,,,
2022-12-27 23:48:32,2022-12-29 00:13:20,UTC-05:00,2022-12-28 12:52:45,2022-12-28 13:34:21,41,Weightlifting,0.0,52.0,104,86,3,0,0,0,0,false,,,
2022-12-27 23:48:32,2022-12-29 00:13:20,UTC-05:00,2022-12-28 10:38:48,2022-12-28 10:46:06,7,Other,5.4,76.0,171,144,3,6,59,25,0,false,,,
2022-12-27 23:48:32,2022-12-29 00:13:20,UTC-05:00,2022-12-28 09:52:45,2022-12-28 10:34:21,41,Weightlifting,4.8,102.0,143,101,35,19,0,0,0,false,,,
2022-12-26 22:45:31,2022-12-27 23:48:32,UTC-05:00,2022-12-27 16:21:52,2022-12-27 17:20:48,58,Weightlifting,4.3,91.0,129,85,16,4,0,0,0,false,,,
2022-12-26 22:45:31,2022-12-27 23:48:32,UTC-05:00,2022-12-27 13:20:00,2022-12-27 14:20:00,60,Weightlifting,6.2,223.0,163,111,42,34,8,0,0,false,,,
2022-12-25 21:59:55,2022-12-26 22:45:31,UTC-05:00,2022-12-26 16:45:00,2022-12-26 18:44:00,119,Rock Climbing,5.8,253.0,156,101,39,14,2,0,0,false,,,
2022-12-25 21:59:55,2022-12-26 22:45:31,UTC-05:00,2022-12-26 12:05:00,2022-12-26 12:15:00,10,HIIT,5.3,84.0,166,134,13,26,48,9,0,false,,,
2022-12-25 21:59:55,2022-12-26 22:45:31,UTC-05:00,2022-12-26 11:12:00,2022-12-26 11:53:00,41,Weightlifting,5.5,145.0,163,109,49,26,8,0,0,false,,,
2022-12-22 22:55:29,2022-12-24 01:09:21,UTC-05:00,2022-12-23 13:20:00,2022-12-23 15:15:00,115,Rock Climbing,8.0,375.0,170,104,47,17,3,1,0,false,,,
2022-12-22 22:55:29,2022-12-24 01:09:21,UTC-05:00,2022-12-23 11:26:00,2022-12-23 12:05:00,39,Weightlifting,5.2,122.0,158,104,43,21,4,0,0,false,,,
2022-12-21 21:52:02,2022-12-22 22:55:29,UTC-05:00,2022-12-22 16:00:00,2022-12-22 17:30:00,90,Rock Climbing,6.9,289.0,167,106,41,23,4,0,0,false,,,
2022-12-21 21:52:02,2022-12-22 22:55:29,UTC-05:00,2022-12-22 10:51:19,2022-12-22 10:57:33,6,Assault Bike,5.7,78.0,182,153,0,26,18,54,2,false,,,
2022-12-21 21:52:02,2022-12-22 22:55:29,UTC-05:00,2022-12-22 10:35:50,2022-12-22 10:48:15,12,HIIT,6.1,126.0,167,141,4,19,61,12,0,false,,,
2022-12-21 21:52:02,2022-12-22 22:55:29,UTC-05:00,2022-12-22 09:51:24,2022-12-22 10:33:26,42,Weightlifting,4.5,87.0,141,93,17,12,0,0,0,false,,,
2022-12-20 22:07:49,2022-12-21 21:52:02,UTC-05:00,2022-12-21 14:15:00,2022-12-21 14:21:00,6,Assault Bike,5.4,65.0,180,145,4,40,14,42,0,false,,,
2022-12-20 22:07:49,2022-12-21 21:52:02,UTC-05:00,2022-12-21 13:27:00,2022-12-21 14:10:00,43,Weightlifting,5.8,173.0,149,111,51,35,2,0,0,false,,,
2022-12-19 23:23:06,2022-12-20 22:07:49,UTC-05:00,2022-12-20 17:07:35,2022-12-20 17:56:57,49,Weightlifting,8.5,376.0,162,127,10,63,26,0,0,false,,,
2022-12-18 22:40:04,2022-12-19 23:23:06,UTC-05:00,2022-12-19 15:30:00,2022-12-19 15:42:00,12,HIIT,4.5,53.0,144,113,49,44,1,0,0,false,,,
2022-12-18 22:40:04,2022-12-19 23:23:06,UTC-05:00,2022-12-19 14:46:00,2022-12-19 15:26:00,40,Weightlifting,6.3,213.0,160,117,31,51,8,0,0,false,,,
2022-12-13 23:01:07,2022-12-14 21:52:26,UTC-08:00,2022-12-14 08:22:18,2022-12-14 08:34:44,12,Cycling,7.7,163.0,178,154,5,2,33,59,0,false,,,
2022-12-13 23:01:07,2022-12-14 21:52:26,UTC-08:00,2022-12-14 07:19:46,2022-12-14 08:18:51,59,Weightlifting,5.6,171.0,149,99,37,17,1,0,0,false,,,
2022-12-08 22:23:02,2022-12-10 01:30:38,UTC-08:00,2022-12-09 20:27:58,2022-12-09 22:27:33,119,Activity,15.0,1164.0,188,143,4,28,49,19,0,false,,,
2022-12-08 22:23:02,2022-12-10 01:30:38,UTC-08:00,2022-12-09 07:54:10,2022-12-09 08:14:33,20,Cycling,9.3,263.0,188,157,2,3,37,53,5,false,,,
2022-12-08 22:23:02,2022-12-10 01:30:38,UTC-08:00,2022-12-09 07:05:51,2022-12-09 07:49:15,43,Weightlifting,5.1,122.0,154,107,43,29,4,0,0,false,,,
2022-12-07 23:11:17,2022-12-08 22:23:02,UTC-08:00,2022-12-08 07:10:00,2022-12-08 08:10:00,60,Weightlifting,5.9,183.0,167,105,50,18,3,0,0,false,,,
2022-12-07 00:01:36,2022-12-07 23:11:17,UTC-08:00,2022-12-07 15:18:21,2022-12-07 16:05:01,46,Weightlifting,5.3,134.0,160,95,17,11,9,0,0,false,,,
2022-12-05 23:11:55,2022-12-07 00:01:36,UTC-08:00,2022-12-06 16:17:00,2022-12-06 17:17:00,60,Weightlifting,5.0,138.0,160,92,24,13,1,0,0,false,,,
2022-12-05 00:35:02,2022-12-05 23:11:55,UTC-08:00,2022-12-05 16:08:00,2022-12-05 17:09:00,61,Weightlifting,5.3,154.0,160,95,27,10,4,0,0,false,,,
2022-12-02 22:50:34,2022-12-03 23:54:37,UTC-08:00,2022-12-03 15:13:10,2022-12-03 16:34:54,81,Activity,15.0,986.0,190,150,0,13,54,32,1,false,,,
2022-12-02 22:50:34,2022-12-03 23:54:37,UTC-08:00,2022-12-03 10:56:54,2022-12-03 13:37:07,160,Activity,13.1,1063.0,158,124,21,60,14,0,0,false,,,
2022-12-01 23:04:55,2022-12-02 22:50:34,UTC-08:00,2022-12-02 16:12:00,2022-12-02 16:45:00,33,Weightlifting,4.2,50.0,125,89,24,0,0,0,0,false,,,
2022-12-01 00:22:17,2022-12-01 23:04:55,UTC-08:00,2022-12-01 10:11:58,2022-12-01 11:06:12,54,Weightlifting,5.2,150.0,145,97,24,22,0,0,0,false,,,
2022-11-29 23:25:36,2022-12-01 00:22:17,UTC-08:00,2022-11-30 14:00:00,2022-11-30 14:45:00,45,Weightlifting,5.3,135.0,153,100,33,10,8,0,0,false,,,
2022-11-29 00:16:34,2022-11-29 23:25:36,UTC-08:00,2022-11-29 15:01:56,2022-11-29 16:00:08,58,Weightlifting,4.6,98.0,131,91,30,1,0,0,0,false,,,
